          vname       code                                                                                                   short
1668   prevmuni    1720937                                                                                     Taipas do Tocantins
1669   prevmuni    1720978                                                                                                 Talismã
1670   prevmuni    1721000                                                                                                  Palmas
1671   prevmuni    1721109                                                                                              Tocantínia
1672   prevmuni    1721208                                                                                          Tocantinópolis
1673   prevmuni    1721257                                                                                                Tupirama
1674   prevmuni    1721307                                                                                              Tupiratins
1675   prevmuni    1722081                                                                                            Wanderlândia
1676   prevmuni    1722107                                                                                                 Xambioá
1677   prevmuni    1799999                                                                         Tocantins, municipality unknown
1678   prevmuni    2100055                                                                                              Açailândia
1679   prevmuni    2100105                                                                                            Afonso Cunha
1680   prevmuni    2100154                                                                                   Água Doce do Maranhão
1681   prevmuni    2100204                                                                                               Alcântara
1682   prevmuni    2100303                                                                                           Aldeias Altas
1683   prevmuni    2100402                                                                                    Altamira do Maranhão
1684   prevmuni    2100436                                                                                 Alto Alegre do Maranhão
1685   prevmuni    2100477                                                                                  Alto Alegre do Pindaré
1686   prevmuni    2100501                                                                                           Alto Parnaíba
1687   prevmuni    2100550                                                                                       Amapá do Maranhão
1688   prevmuni    2100600                                                                                    Amarante do Maranhão
1689   prevmuni    2100709                                                                                               Anajatuba
1690   prevmuni    2100808                                                                                                Anapurus
1691   prevmuni    2100832                                                                                              Apicum-Açu
1692   prevmuni    2100873                                                                                                Araguanã
1693   prevmuni    2100907                                                                                                Araioses
1694   prevmuni    2100956                                                                                                   Arame
1695   prevmuni    2101004                                                                                                   Arari
1696   prevmuni    2101103                                                                                                   Axixá
1697   prevmuni    2101202                                                                                                 Bacabal
1698   prevmuni    2101251                                                                                               Bacabeira
1699   prevmuni    2101301                                                                                                  Bacuri
1700   prevmuni    2101350                                                                                              Bacurituba
1701   prevmuni    2101400                                                                                                  Balsas
1702   prevmuni    2101509                                                                                         Barão de Grajaú
1703   prevmuni    2101608                                                                                          Barra do Corda
1704   prevmuni    2101707                                                                                            Barreirinhas
1705   prevmuni    2101731                                                                                                 Belágua
1706   prevmuni    2101772                                                                                  Bela Vista do Maranhão
1707   prevmuni    2101806                                                                                          Benedito Leite
1708   prevmuni    2101905                                                                                                Bequimão
1709   prevmuni    2101939                                                                                      Bernardo do Mearim
1710   prevmuni    2101970                                                                                     Boa Vista do Gurupi
1711   prevmuni    2102002                                                                                              Bom Jardim
1712   prevmuni    2102036                                                                                    Bom Jesus das Selvas
1713   prevmuni    2102077                                                                                               Bom Lugar
1714   prevmuni    2102101                                                                                                   Brejo
1715   prevmuni    2102150                                                                                          Brejo de Areia
1716   prevmuni    2102200                                                                                                  Buriti
1717   prevmuni    2102309                                                                                            Buriti Bravo
1718   prevmuni    2102325                                                                                              Buriticupu
1719   prevmuni    2102358                                                                                              Buritirana
1720   prevmuni    2102374                                                                                        Cachoeira Grande
1721   prevmuni    2102408                                                                                                 Cajapió
1722   prevmuni    2102507                                                                                                  Cajari
1723   prevmuni    2102556                                                                                   Campestre do Maranhão
1724   prevmuni    2102606                                                                                          Cândido Mendes
1725   prevmuni    2102705                                                                                              Cantanhede
1726   prevmuni    2102754                                                                                       Capinzal do Norte
1727   prevmuni    2102804                                                                                                Carolina
1728   prevmuni    2102903                                                                                              Carutapera
1729   prevmuni    2103000                                                                                                  Caxias
1730   prevmuni    2103109                                                                                                  Cedral
1731   prevmuni    2103125                                                                                     Central do Maranhão
1732   prevmuni    2103158                                                                                     Centro do Guilherme
1733   prevmuni    2103174                                                                                 Centro Novo do Maranhão
1734   prevmuni    2103208                                                                                              Chapadinha
1735   prevmuni    2103257                                                                                              Cidelândia
1736   prevmuni    2103307                                                                                                    Codó
1737   prevmuni    2103406                                                                                             Coelho Neto
1738   prevmuni    2103505                                                                                                 Colinas
1739   prevmuni    2103554                                                                                   Conceição do Lago-Açu
1740   prevmuni    2103604                                                                                                 Coroatá
1741   prevmuni    2103703                                                                                                Cururupu
1742   prevmuni    2103752                                                                                             Davinópolis
1743   prevmuni    2103802                                                                                               Dom Pedro
1744   prevmuni    2103901                                                                                           Duque Bacelar
1745   prevmuni    2104008                                                                                        Esperantinópolis
1746   prevmuni    2104057                                                                                                Estreito
1747   prevmuni    2104073                                                                                  Feira Nova do Maranhão
1748   prevmuni    2104081                                                                                         Fernando Falcão
1749   prevmuni    2104099                                                                                  Formosa da Serra Negra
1750   prevmuni    2104107                                                                                 Fortaleza dos Nogueiras
1751   prevmuni    2104206                                                                                                 Fortuna
1752   prevmuni    2104305                                                                                         Godofredo Viana
1753   prevmuni    2104404                                                                                          Gonçalves Dias
1754   prevmuni    2104503                                                                                       Governador Archer
1755   prevmuni    2104552                                                                                 Governador Edison Lobão
1756   prevmuni    2104602                                                                               Governador Eugênio Barros
1757   prevmuni    2104628                                                                                   Governador Luiz Rocha
1758   prevmuni    2104651                                                                                 Governador Newton Bello
1759   prevmuni    2104677                                                                                 Governador Nunes Freire
1760   prevmuni    2104701                                                                                            Graça Aranha
1761   prevmuni    2104800                                                                                                  Grajaú
1762   prevmuni    2104909                                                                                               Guimarães
1763   prevmuni    2105005                                                                                      Humberto de Campos
1764   prevmuni    2105104                                                                                                   Icatu
1765   prevmuni    2105153                                                                                         Igarapé do Meio
1766   prevmuni    2105203                                                                                          Igarapé Grande
1767   prevmuni    2105302                                                                                              Imperatriz
1768   prevmuni    2105351                                                                                      Itaipava do Grajaú
1769   prevmuni    2105401                                                                                         Itapecuru Mirim
1770   prevmuni    2105427                                                                                      Itinga do Maranhão
1771   prevmuni    2105450                                                                                                  Jatobá
1772   prevmuni    2105476                                                                                    Jenipapo dos Vieiras
1773   prevmuni    2105500                                                                                             João Lisboa
1774   prevmuni    2105609                                                                                              Joselândia
1775   prevmuni    2105658                                                                                       Junco do Maranhão
1776   prevmuni    2105708                                                                                           Lago da Pedra
1777   prevmuni    2105807                                                                                           Lago do Junco
1778   prevmuni    2105906                                                                                              Lago Verde
1779   prevmuni    2105922                                                                                           Lagoa do Mato
1780   prevmuni    2105948                                                                                      Lago dos Rodrigues
1781   prevmuni    2105963                                                                                Lagoa Grande do Maranhão
1782   prevmuni    2105989                                                                                            Lajeado Novo
1783   prevmuni    2106003                                                                                             Lima Campos
1784   prevmuni    2106102                                                                                                  Loreto
1785   prevmuni    2106201                                                                                          Luís Domingues
1786   prevmuni    2106300                                                                                    Magalhães de Almeida
1787   prevmuni    2106326                                                                                              Maracaçumé
1788   prevmuni    2106359                                                                                          Marajá do Sena
1789   prevmuni    2106375                                                                                           Maranhãozinho
1790   prevmuni    2106409                                                                                               Mata Roma
1791   prevmuni    2106508                                                                                                 Matinha
1792   prevmuni    2106607                                                                                                  Matões
1793   prevmuni    2106631                                                                                         Matões do Norte
1794   prevmuni    2106672                                                                                    Milagres do Maranhão
1795   prevmuni    2106706                                                                                                 Mirador
1796   prevmuni    2106755                                                                                        Miranda do Norte
1797   prevmuni    2106805                                                                                                Mirinzal
1798   prevmuni    2106904                                                                                                  Monção
1799   prevmuni    2107001                                                                                            Montes Altos
1800   prevmuni    2107100                                                                                                  Morros
1801   prevmuni    2107209                                                                                          Nina Rodrigues
1802   prevmuni    2107258                                                                                            Nova Colinas
1803   prevmuni    2107308                                                                                             Nova Iorque
1804   prevmuni    2107357                                                                                 Nova Olinda do Maranhão
1805   prevmuni    2107407                                                                                  Olho d'Água das Cunhãs
1806   prevmuni    2107456                                                                                 Olinda Nova do Maranhão
1807   prevmuni    2107506                                                                                          Paço do Lumiar
1808   prevmuni    2107605                                                                                            Palmeirândia
1809   prevmuni    2107704                                                                                               Paraibano
1810   prevmuni    2107803                                                                                               Parnarama
1811   prevmuni    2107902                                                                                         Passagem Franca
1812   prevmuni    2108009                                                                                             Pastos Bons
1813   prevmuni    2108058                                                                                           Paulino Neves
1814   prevmuni    2108108                                                                                             Paulo Ramos
1815   prevmuni    2108207                                                                                               Pedreiras
1816   prevmuni    2108256                                                                                        Pedro do Rosário
1817   prevmuni    2108306                                                                                                 Penalva
1818   prevmuni    2108405                                                                                              Peri Mirim
1819   prevmuni    2108454                                                                                                Peritoró
1820   prevmuni    2108504                                                                                           Pindaré-Mirim
1821   prevmuni    2108603                                                                                                Pinheiro
1822   prevmuni    2108702                                                                                                 Pio XII
1823   prevmuni    2108801                                                                                               Pirapemas
1824   prevmuni    2108900                                                                                         Poção de Pedras
1825   prevmuni    2109007                                                                                            Porto Franco
1826   prevmuni    2109056                                                                                  Porto Rico do Maranhão
1827   prevmuni    2109106                                                                                        Presidente Dutra
1828   prevmuni    2109205                                                                                    Presidente Juscelino
1829   prevmuni    2109239                                                                                       Presidente Médici
1830   prevmuni    2109270                                                                                       Presidente Sarney
1831   prevmuni    2109304                                                                                       Presidente Vargas
1832   prevmuni    2109403                                                                                           Primeira Cruz
1833   prevmuni    2109452                                                                                                  Raposa
1834   prevmuni    2109502                                                                                                 Riachão
1835   prevmuni    2109551                                                                                         Ribamar Fiquene
1836   prevmuni    2109601                                                                                                 Rosário
1837   prevmuni    2109700                                                                                                Sambaíba
1838   prevmuni    2109759                                                                              Santa Filomena do Maranhão
1839   prevmuni    2109809                                                                                            Santa Helena
1840   prevmuni    2109908                                                                                              Santa Inês
1841   prevmuni    2110005                                                                                             Santa Luzia
1842   prevmuni    2110039                                                                                    Santa Luzia do Paruá
1843   prevmuni    2110104                                                                              Santa Quitéria do Maranhão
1844   prevmuni    2110203                                                                                              Santa Rita
1845   prevmuni    2110237                                                                                     Santana do Maranhão
1846   prevmuni    2110278                                                                                 Santo Amaro do Maranhão
1847   prevmuni    2110302                                                                                 Santo Antônio dos Lopes
1848   prevmuni    2110401                                                                               São Benedito do Rio Preto
1849   prevmuni    2110500                                                                                               São Bento
1850   prevmuni    2110609                                                                                            São Bernardo
1851   prevmuni    2110658                                                                                 São Domingos do Azeitão
1852   prevmuni    2110708                                                                                São Domingos do Maranhão
1853   prevmuni    2110807                                                                                     São Félix de Balsas
1854   prevmuni    2110856                                                                                 São Francisco do Brejão
1855   prevmuni    2110906                                                                               São Francisco do Maranhão
1856   prevmuni    2111003                                                                                        São João Batista
1857   prevmuni    2111029                                                                                        São João do Carú
1858   prevmuni    2111052                                                                                     São João do Paraíso
1859   prevmuni    2111078                                                                                       São João do Soter
1860   prevmuni    2111102                                                                                      São João dos Patos
1861   prevmuni    2111201                                                                                     São José de Ribamar
1862   prevmuni    2111250                                                                                   São José dos Basílios
1863   prevmuni    2111300                                                                                                São Luís
1864   prevmuni    2111409                                                                            São Luís Gonzaga do Maranhão
1865   prevmuni    2111508                                                                                  São Mateus do Maranhão
1866   prevmuni    2111532                                                                                São Pedro da Água Branca
1867   prevmuni    2111573                                                                                   São Pedro dos Crentes
1868   prevmuni    2111607                                                                            São Raimundo das Mangabeiras
1869   prevmuni    2111631                                                                            São Raimundo do Doca Bezerra
1870   prevmuni    2111672                                                                                             São Roberto
1871   prevmuni    2111706                                                                                      São Vicente Ferrer
1872   prevmuni    2111722                                                                                               Satubinha
1873   prevmuni    2111748                                                                                 Senador Alexandre Costa
1874   prevmuni    2111763                                                                                       Senador La Rocque
1875   prevmuni    2111789                                                                                     Serrano do Maranhão
1876   prevmuni    2111805                                                                                              Sítio Novo
1877   prevmuni    2111904                                                                                       Sucupira do Norte
1878   prevmuni    2111953                                                                                     Sucupira do Riachão
1879   prevmuni    2112001                                                                                           Tasso Fragoso
1880   prevmuni    2112100                                                                                                Timbiras
1881   prevmuni    2112209                                                                                                   Timon
1882   prevmuni    2112233                                                                                       Trizidela do Vale
1883   prevmuni    2112274                                                                                              Tufilândia
1884   prevmuni    2112308                                                                                                  Tuntum
1885   prevmuni    2112407                                                                                                 Turiaçu
1886   prevmuni    2112456                                                                                              Turilândia
1887   prevmuni    2112506                                                                                                  Tutóia
1888   prevmuni    2112605                                                                                           Urbano Santos
1889   prevmuni    2112704                                                                                           Vargem Grande
1890   prevmuni    2112803                                                                                                   Viana
1891   prevmuni    2112852                                                                                 Vila Nova dos Martírios
1892   prevmuni    2112902                                                                                       Vitória do Mearim
1893   prevmuni    2113009                                                                                         Vitorino Freire
1894   prevmuni    2114007                                                                                                 Zé Doca
1895   prevmuni    2199999                                                                          Maranhão, municipality unknown
1896   prevmuni    2200053                                                                                                   Acauã
1897   prevmuni    2200103                                                                                            Agricolândia
1898   prevmuni    2200202                                                                                             Água Branca
1899   prevmuni    2200251                                                                                      Alagoinha do Piauí
1900   prevmuni    2200277                                                                                       Alegrete do Piauí
1901   prevmuni    2200301                                                                                              Alto Longá
1902   prevmuni    2200400                                                                                                   Altos
1903   prevmuni    2200459                                                                                    Alvorada do Gurguéia
1904   prevmuni    2200509                                                                                                Amarante
1905   prevmuni    2200608                                                                                        Angical do Piauí
1906   prevmuni    2200707                                                                                         Anísio de Abreu
1907   prevmuni    2200806                                                                                         Antônio Almeida
1908   prevmuni    2200905                                                                                                 Aroazes
1909   prevmuni    2200954                                                                                       Aroeiras do Itaim
1910   prevmuni    2201002                                                                                                 Arraial
1911   prevmuni    2201051                                                                                       Assunção do Piauí
1912   prevmuni    2201101                                                                                           Avelino Lopes
1913   prevmuni    2201150                                                                                 Baixa Grande do Ribeiro
1914   prevmuni    2201176                                                                                       Barra D'Alcântara
1915   prevmuni    2201200                                                                                                  Barras
1916   prevmuni    2201309                                                                                      Barreiras do Piauí
1917   prevmuni    2201408                                                                                              Barro Duro
1918   prevmuni    2201507                                                                                                 Batalha
1919   prevmuni    2201556                                                                                     Bela Vista do Piauí
1920   prevmuni    2201572                                                                                          Belém do Piauí
1921   prevmuni    2201606                                                                                             Beneditinos
1922   prevmuni    2201705                                                                                              Bertolínia
1923   prevmuni    2201739                                                                                        Betânia do Piauí
1924   prevmuni    2201770                                                                                                Boa Hora
1925   prevmuni    2201804                                                                                                 Bocaina
1926   prevmuni    2201903                                                                                               Bom Jesus
1927   prevmuni    2201919                                                                                  Bom Princípio do Piauí
1928   prevmuni    2201929                                                                                         Bonfim do Piauí
1929   prevmuni    2201945                                                                                      Boqueirão do Piauí
1930   prevmuni    2201960                                                                                              Brasileira
1931   prevmuni    2201988                                                                                          Brejo do Piauí
1932   prevmuni    2202000                                                                                        Buriti dos Lopes
1933   prevmuni    2202026                                                                                       Buriti dos Montes
1934   prevmuni    2202059                                                                                     Cabeceiras do Piauí
1935   prevmuni    2202075                                                                                     Cajazeiras do Piauí
1936   prevmuni    2202083                                                                                       Cajueiro da Praia
1937   prevmuni    2202091                                                                               Caldeirão Grande do Piauí
1938   prevmuni    2202109                                                                                       Campinas do Piauí
1939   prevmuni    2202117                                                                                 Campo Alegre do Fidalgo
1940   prevmuni    2202133                                                                                   Campo Grande do Piauí
1941   prevmuni    2202174                                                                                    Campo Largo do Piauí
1942   prevmuni    2202208                                                                                             Campo Maior
1943   prevmuni    2202251                                                                                              Canavieira
1944   prevmuni    2202307                                                                                         Canto do Buriti
1945   prevmuni    2202406                                                                                       Capitão de Campos
1946   prevmuni    2202455                                                                               Capitão Gervásio Oliveira
1947   prevmuni    2202505                                                                                                 Caracol
1948   prevmuni    2202539                                                                                       Caraúbas do Piauí
1949   prevmuni    2202554                                                                                       Caridade do Piauí
1950   prevmuni    2202604                                                                                        Castelo do Piauí
1951   prevmuni    2202653                                                                                                 Caxingó
1952   prevmuni    2202703                                                                                                   Cocal
1953   prevmuni    2202711                                                                                          Cocal de Telha
1954   prevmuni    2202729                                                                                         Cocal dos Alves
1955   prevmuni    2202737                                                                                                Coivaras
1956   prevmuni    2202752                                                                                     Colônia do Gurguéia
1957   prevmuni    2202778                                                                                        Colônia do Piauí
1958   prevmuni    2202802                                                                                    Conceição do Canindé
1959   prevmuni    2202851                                                                                       Coronel José Dias
1960   prevmuni    2202901                                                                                                Corrente
1961   prevmuni    2203008                                                                                   Cristalândia do Piauí
1962   prevmuni    2203107                                                                                         Cristino Castro
1963   prevmuni    2203206                                                                                                Curimatá
1964   prevmuni    2203230                                                                                                 Currais
1965   prevmuni    2203255                                                                                             Curralinhos
1966   prevmuni    2203271                                                                                    Curral Novo do Piauí
1967   prevmuni    2203305                                                                                          Demerval Lobão
1968   prevmuni    2203354                                                                                        Dirceu Arcoverde
1969   prevmuni    2203404                                                                                      Dom Expedito Lopes
1970   prevmuni    2203420                                                                                         Domingos Mourão
1971   prevmuni    2203453                                                                                           Dom Inocêncio
1972   prevmuni    2203503                                                                                          Elesbão Veloso
1973   prevmuni    2203602                                                                                          Eliseu Martins
1974   prevmuni    2203701                                                                                             Esperantina
1975   prevmuni    2203750                                                                                        Fartura do Piauí
1976   prevmuni    2203800                                                                                         Flores do Piauí
1977   prevmuni    2203859                                                                                       Floresta do Piauí
1978   prevmuni    2203909                                                                                                Floriano
1979   prevmuni    2204006                                                                                           Francinópolis
1980   prevmuni    2204105                                                                                         Francisco Ayres
1981   prevmuni    2204154                                                                                        Francisco Macedo
1982   prevmuni    2204204                                                                                        Francisco Santos
1983   prevmuni    2204303                                                                                              Fronteiras
1984   prevmuni    2204352                                                                                               Geminiano
1985   prevmuni    2204402                                                                                                 Gilbués
1986   prevmuni    2204501                                                                                               Guadalupe
1987   prevmuni    2204550                                                                                                Guaribas
1988   prevmuni    2204600                                                                                           Hugo Napoleão
1989   prevmuni    2204659                                                                                             Ilha Grande
1990   prevmuni    2204709                                                                                                  Inhuma
1991   prevmuni    2204808                                                                                       Ipiranga do Piauí
1992   prevmuni    2204907                                                                                           Isaías Coelho
1993   prevmuni    2205003                                                                                             Itainópolis
1994   prevmuni    2205102                                                                                                Itaueira
1995   prevmuni    2205151                                                                                       Jacobina do Piauí
1996   prevmuni    2205201                                                                                                  Jaicós
1997   prevmuni    2205250                                                                                        Jardim do Mulato
1998   prevmuni    2205276                                                                                         Jatobá do Piauí
1999   prevmuni    2205300                                                                                               Jerumenha
2000   prevmuni    2205359                                                                                              João Costa
2001   prevmuni    2205409                                                                                           Joaquim Pires
2002   prevmuni    2205458                                                                                            Joca Marques
2003   prevmuni    2205508                                                                                         José de Freitas
2004   prevmuni    2205516                                                                                       Juazeiro do Piauí
2005   prevmuni    2205524                                                                                            Júlio Borges
2006   prevmuni    2205532                                                                                                  Jurema
2007   prevmuni    2205540                                                                                       Lagoinha do Piauí
